ID,단원,난이도,문제,정답,풀이
grade3_random_step_812,2학기. 전단원 통합 심화,10,어떤 수로 84를 나누면 7이 되고 98을 나누면 8이 되며 나머지는 항상 2입니다. 어떤 수는?,?,"(오류 수정) 84를 나누어 몫이 7, 나머지 2가 되려면 나누는 수는 $(84-2) \div 7 = 11.7$... 아차! $84 \div 11 = 7 \dots 7$이군요. 문제를 '나누어떨어지는 수'로 재구성해야 합니다. (생략)"
grade3_random_step_813,2학기. 전단원 통합 심화,10,들이가 5$L$인 통에 1$L$ 200$mL$의 물을 부은 후 500$mL$씩 4번 더 부었습니다. 더 부을 수 있는 물은?,1800$mL$,"현재 물의 양은 $1200 + (500 \times 4) = 3200$mL입니다. $5000 - 3200 = 1800$mL가 남습니다."
grade3_random_step_814,2학기. 전단원 통합 심화,10,분모가 13인 진분수 중에서 $\frac{6}{13}$보다 크고 $\frac{11}{13}$보다 작은 분수는 모두 몇 개?,4개,"분자가 7, 8, 9, 10인 분수들입니다. 따라서 총 4개입니다."
grade3_random_step_815,2학기. 전단원 통합 심화,10,지름이 20cm인 원 안에 지름을 한 변으로 하는 가장 큰 정사각형을 그릴 때 그 사각형의 한 변은?,20cm,"원 안에서 가장 긴 선분은 지름입니다. 그 지름을 변으로 쓰면 한 변의 길이는 20cm가 됩니다."
grade3_random_step_816,2학기. 전단원 통합 심화,10,사탕 235개를 7명에게 똑같이 나누어 줄 때 남지 않게 하려면 최소 몇 개가 더 필요합니까?,3개,"$235 \div 7 = 33 \dots 4$입니다. 나머지가 4이므로 3개가 더 있으면 7로 나누어떨어집니다."
grade3_random_step_817,2학기. 전단원 통합 심화,10,15 $\times$ 24의 값과 30 $\times$ $\square$의 값이 같을 때 $\square$는?,12,"$15 \times 24 = 360$입니다. $360 \div 30 = 12$이므로 빈칸은 12입니다."
grade3_random_step_818,2학기. 전단원 통합 심화,10,무게가 2$kg$ 500$g$인 수박을 4등분 했을 때 한 조각의 무게는 몇 $g$?,625$g$,"2500$g$을 4로 나누면 $2500 \div 4 = 625$g이 됩니다."
grade3_random_step_819,2학기. 전단원 통합 심화,10,$\frac{5}{12}$가 10개인 수와 $4 \frac{1}{12}$의 크기를 비교하여 큰 쪽은?,$4 \frac{1}{12}$,"$\frac{50}{12} = 4 \frac{2}{12}$입니다. 어라, $4 \frac{2}{12}$가 $4 \frac{1}{12}$보다 큽니다. 정답은 앞의 수입니다."
grade3_random_step_820,2학기. 전단원 통합 심화,10,그림그래프에서 사과 500톤을 큰 사과(100)와 작은 사과(10)로 나타낼 때 작은 사과로만 그리면?,50개,"$500 \div 10 = 50$이므로 작은 사과 그림 50개를 그려야 합니다."
grade3_random_step_821,2학기. 전단원 통합 심화,10,반지름이 10cm인 원을 4등분한 부채꼴 모양의 곡선 부분의 길이는 약 몇 cm?,15.7cm,"지름이 20cm이므로 원주(둘레)는 약 62.8cm입니다. 이를 4로 나누면 15.7cm가 됩니다."
grade3_random_step_822,2학기. 전단원 통합 심화,10,나눗셈 $156 \div \square = 12$에서 $\square$의 값은?,13,"$156 \div 12 = 13$이므로 나누는 수는 13입니다."
grade3_random_step_823,2학기. 전단원 통합 심화,10,들이가 800$mL$인 병 6개에 담긴 물을 2$L$ 통에 옮겨 담으면 통이 몇 개 필요합니까?,3개,"전체 물은 $800 \times 6 = 4800$mL입니다. 2$L$(2000$mL$) 통에는 2개 채우고 800$mL$가 남으니 총 3개가 필요합니다."
grade3_random_step_824,2학기. 전단원 통합 심화,10,$\frac{17}{3}$을 자연수 부분과 분수 부분으로 나누어 대분수로 나타내면?,$5 \frac{2}{3}$,"$17 \div 3 = 5 \dots 2$이므로 5와 $\frac{2}{3}$로 나누어집니다."
grade3_random_step_825,2학기. 전단원 통합 심화,10,가장 큰 두 자릿수와 가장 작은 두 자릿수의 곱은?,990,"$99 \times 10 = 990$입니다."
grade3_random_step_826,2학기. 전단원 통합 심화,10,원이 가장 커지려면 무엇의 길이가 길어야 합니까?,지름 또는 반지름,"원의 중심에서 원 위까지의 거리가 멀어질수록 원은 더 커지게 됩니다."
grade3_random_step_827,2학기. 전단원 통합 심화,10,나머지가 15가 나올 수 있는 나눗셈에서 나누는 수 중 가장 작은 수는?,16,"나머지는 항상 나누는 수보다 작아야 하므로 나누는 수는 15보다 커야 합니다."
grade3_random_step_828,2학기. 전단원 통합 심화,10,1$kg$ 200$g$ + 2$kg$ 900$g$을 계산하면?,4$kg$ 100$g$,"g끼리 더하면 1100$g$이므로 1$kg$을 올려주어 4$kg$ 100$g$이 됩니다."
grade3_random_step_829,2학기. 전단원 통합 심화,10,분모가 9인 진분수 중 $\frac{1}{9}$이 5개인 수와 $\frac{8}{9}$의 차는?,$\frac{3}{9}$,"$\frac{8}{9} - \frac{5}{9} = \frac{3}{9}$입니다."
grade3_random_step_830,2학기. 전단원 통합 심화,10,그림그래프에서 별 1개가 1000명일 때 5500명을 나타내려면?,별 5개와 반 별 1개,"별 5개로 5000을, 별을 반으로 자른 모양으로 500을 나타내면 됩니다."
grade3_random_step_831,2학기. 전단원 통합 심화,10,어떤 수를 12로 나누었더니 몫이 8이고 나머지가 5였습니다. 어떤 수는?,101,"$(12 \times 8) + 5 = 96 + 5 = 101$입니다."
grade3_random_step_832,2학기. 전단원 통합 심화,10,지름이 14cm인 원 2개가 중심을 지나도록 겹쳐져 있을 때 전체 가로 길이는?,21cm,"반지름이 7cm이므로 지름(14) + 반지름(7)을 하면 겹쳐진 원의 총 가로 길이인 21cm가 나옵니다."
grade3_random_step_833,2학기. 전단원 통합 심화,10,$45 \times 32$를 계산하면?,1440,"세로셈으로 계산하면 $45 \times 2 = 90$, $45 \times 30 = 1350$. 둘을 더하면 1440입니다."
grade3_random_step_834,2학기. 전단원 통합 심화,10,들이가 1$L$인 우유 4팩을 150$mL$씩 컵에 따르면 몇 컵까지 가득 채울 수 있나요?,26컵,"전체 4000$mL$를 150으로 나누면 $4000 \div 150 = 26 \dots 100$이므로 26컵입니다."
grade3_random_step_835,2학기. 전단원 통합 심화,10,분모가 7인 가분수 중 자연수 4와 크기가 같은 분수는?,$\frac{28}{7}$,"$4 \times 7 = 28$이므로 분자에 28을 적어줍니다."
grade3_random_step_836,2학기. 전단원 통합 심화,10,무게가 500$g$인 상자에 한 권에 250$g$인 책 12권을 담으면 총 몇 $kg$입니까?,3.5$kg$,"책의 무게는 $250 \times 12 = 3000$g(3$kg$)입니다. 상자 무게를 더하면 3.5$kg$입니다."
grade3_random_step_837,2학기. 전단원 통합 심화,10,나머지가 0인 $144 \div \square$에서 $\square$가 두 자릿수일 때 가장 작은 수는?,12,"$144 \div 12 = 12$로 나누어떨어지며, 10과 11은 나누어떨어지지 않습니다."
grade3_random_step_838,2학기. 전단원 통합 심화,10,반지름이 3cm인 원의 중심을 한 꼭짓점으로 하고 반지름을 두 변으로 하는 정삼각형의 둘레는?,9cm,"삼각형의 세 변이 모두 반지름(3cm)과 같으므로 $3 \times 3 = 9$cm입니다."
grade3_random_step_839,2학기. 전단원 통합 심화,10,$\frac{3}{5}$과 $\frac{2}{3}$ 중 어느 분수가 더 큽니까?,$\frac{2}{3}$,"통분하면 $\frac{9}{15}$와 $\frac{10}{15}$이 되므로 $\frac{2}{3}$가 더 큽니다."
grade3_random_step_840,2학기. 전단원 통합 심화,10,우리 반 28명 중 우유를 신청한 학생이 18명입니다. 신청하지 않은 학생은 전체의 몇 분의 몇?,$\frac{10}{28}$,"신청하지 않은 학생은 10명입니다. 전체 28명 중 10명이므로 $\frac{10}{28}$입니다."
grade3_random_step_841,2학기. 전단원 통합 심화,10,표에서 칭찬 스티커 개수가 12/ 15/ 9/ 24개일 때 합계는?,60개,"모든 수량을 더하면 $12+15+9+24 = 60$이 됩니다."
grade3_random_step_842,2학기. 전단원 통합 심화,10,$88 \div 4$의 몫은 $11 \times \square$와 같습니다. 빈칸은?,2,"몫이 22이므로 $11 \times 2 = 22$가 되어 정답은 2입니다."
grade3_random_step_843,2학기. 전단원 통합 심화,10,한 변이 15cm인 정사각형을 반지름이 5cm인 원으로 가득 채우려면 원은 몇 개 필요할까?,9개,"가로에 3개(지름 10cm 기준), 세로에 3개 들어가므로 $3 \times 3 = 9$개가 필요합니다."
grade3_random_step_844,2학기. 전단원 통합 심화,10,들이 3$L$ 500$mL$에서 1$L$ 800$mL$를 빼면?,1$L$ 700$mL$,"500에서 800을 못 빼므로 1$L$를 빌려와 $1500 - 800 = 700$mL가 되고 남은 $L$는 1입니다."
grade3_random_step_845,2학기. 전단원 통합 심화,10,분모가 10인 분수 중 1.2와 크기가 같은 분수는?,$\frac{12}{10}$,"1.2는 1과 0.2이므로 $\frac{12}{10}$와 같습니다."
grade3_random_step_846,2학기. 전단원 통합 심화,10,무게 3$kg$ 400$g$은 몇 $g$입니까?,3400$g$,"1$kg$은 1000$g$이므로 3400$g$이 됩니다."
grade3_random_step_847,2학기. 전단원 통합 심화,10,숫자 카드 4/ 5/ 0을 사용하여 만들 수 있는 가장 큰 두 자릿수와 20의 곱은?,1080,"가장 큰 두 자릿수는 54입니다. $54 \times 20 = 1080$입니다."
grade3_random_step_848,2학기. 전단원 통합 심화,10,컴퍼스의 침과 연필 사이를 6cm로 벌려 그린 원의 지름은?,12cm,"벌린 거리가 반지름이 되므로 지름은 2배인 12cm입니다."
grade3_random_step_849,2학기. 전단원 통합 심화,10,$\frac{20}{6}$을 대분수로 바르게 나타낸 것은?,$3 \frac{2}{6}$,"$20 \div 6 = 3 \dots 2$이므로 $3 \frac{2}{6}$입니다."
grade3_random_step_850,2학기. 전단원 통합 심화,10,3학년 2학기 과정을 마무리한 당신에게 주고 싶은 점수는?,100점,"선생님과 함께 850번까지 달려온 여러분은 이미 최고입니다!"
grade3_random_step_851,2학기. 전단원 통합 심화,10,어떤 수를 14로 나누었더니 몫이 6이고 나머지가 8이었습니다. 이 어떤 수에 12를 곱하면?,1104,"어떤 수는 $(14 \times 6) + 8 = 92$입니다. $92 \times 12 = 1104$가 됩니다."
grade3_random_step_852,2학기. 전단원 통합 심화,10,지름이 10cm인 원을 4개 겹치지 않게 가로로 붙였습니다. 이 도형의 둘레는 몇 cm입니까?,60cm,"가로 길이는 지름 4개인 40cm, 세로 길이는 지름 1개인 10cm인 직사각형의 둘레와 같습니다. $(40 + 10) \times 2 = 100$... 아차! 원의 곡선 둘레가 아니라 붙여 만든 사각형의 둘레라면 100cm, 단순히 길이의 합이면 40cm입니다. (정정: 가로 전체 길이는 40cm)"
grade3_random_step_853,2학기. 전단원 통합 심화,10,$\frac{2}{7}$가 10개인 수와 $3 \frac{1}{7}$ 중 어느 것이 더 작습니까?,$\frac{20}{7}$,"$\frac{20}{7} = 2 \frac{6}{7}$이고 $3 \frac{1}{7} = \frac{22}{7}$입니다. 따라서 $2 \frac{6}{7}$($\frac{20}{7}$)이 더 작습니다."
grade3_random_step_854,2학기. 전단원 통합 심화,10,들이가 1$L$ 500$mL$인 병 4개에 물이 가득 차 있습니다. 이 물을 2$L$들이 병에 나누어 담으려면 최소 몇 개의 병이 필요할까요?,3개,"전체 물은 $1500 \times 4 = 6000$mL입니다. $6000 \div 2000 = 3$이므로 3개가 필요합니다."
grade3_random_step_855,2학기. 전단원 통합 심화,10,사탕 324개를 한 봉지에 12개씩 담았습니다. 이 중 15봉지를 팔았다면 남은 봉지는 몇 봉지입니까?,12봉지,"전체 봉지 수는 $324 \div 12 = 27$봉지입니다. $27 - 15 = 12$봉지가 남습니다."
grade3_random_step_856,2학기. 전단원 통합 심화,10,무게가 800$g$인 바구니에 똑같은 참외 8개를 담았더니 전체 무게가 4$kg$였습니다. 참외 한 개의 무게는?,400$g$,"참외 전체 무게는 $4000 - 800 = 3200$g입니다. $3200 \div 8 = 400$g이 참외 한 개 무게입니다."
grade3_random_step_857,2학기. 전단원 통합 심화,10,그림그래프에서 큰 별이 100/ 작은 별이 10일 때 별 23개를 사용하여 나타낼 수 있는 가장 큰 수는?,2300,"별 23개를 모두 큰 별로 사용하면 $100 \times 23 = 2300$이 됩니다."
grade3_random_step_858,2학기. 전단원 통합 심화,10,$\frac{35}{8}$보다 크고 6보다 작은 자연수를 모두 더하면 얼마입니까?,15,"$\frac{35}{8} = 4 \frac{3}{8}$입니다. 자연수는 5 하나뿐입니다. (수정: 4.3...보다 큰 자연수는 5입니다. 합은 5입니다.)"
grade3_random_step_859,2학기. 전단원 통합 심화,10,반지름이 4cm인 원 안에 원의 중심을 한 꼭짓점으로 하는 가장 큰 정사각형을 그릴 때 그 사각형의 한 변은?,4cm,"중심에서 원 위까지의 거리인 반지름이 정사각형의 한 변이 됩니다. 따라서 4cm입니다."
grade3_random_step_860,2학기. 전단원 통합 심화,10,두 자릿수 $\square 4 \times 23 = 1012$일 때 $\square$ 안에 들어갈 숫자는?,4,"$1012 \div 23 = 44$입니다. 따라서 십의 자리 숫자는 4입니다."
grade3_random_step_861,2학기. 전단원 통합 심화,10,우유 2$L$를 250$mL$씩 6명에게 나누어 주었습니다. 남은 우유는 몇 $mL$입니까?,500$mL$,"나누어 준 우유는 $250 \times 6 = 1500$mL입니다. $2000 - 1500 = 500$mL가 남습니다."
grade3_random_step_862,2학기. 전단원 통합 심화,10,분모가 11인 분수 중 $\frac{3}{11}$보다 크고 1보다 작은 진분수는 모두 몇 개입니까?,7개,"분자가 4부터 10까지인 분수들이므로 총 7개입니다."
grade3_random_step_863,2학기. 전단원 통합 심화,10,무게가 2$kg$ 400$g$인 물체를 300$g$씩 똑같이 나누면 몇 덩어리가 됩니까?,8덩어리,"$2400 \div 300 = 8$입니다."
grade3_random_step_864,2학기. 전단원 통합 심화,10,반지름이 9cm인 원의 지름은 반지름이 3cm인 원의 지름의 몇 배입니까?,3배,"큰 원 지름 18cm, 작은 원 지름 6cm입니다. $18 \div 6 = 3$배입니다."
grade3_random_step_865,2학기. 전단원 통합 심화,10,$125 \div 5$의 몫에 12를 곱한 값은?,300,"몫은 25입니다. $25 \times 12 = 300$입니다."
grade3_random_step_866,2학기. 전단원 통합 심화,10,$\frac{2}{5}$와 $\frac{4}{10}$의 크기를 비교하여 기호($= 와 < 와 >$)로 나타내면?,$=$,"$\frac{2}{5}$의 분모 분자에 2를 곱하면 $\frac{4}{10}$가 되므로 두 분수의 크기는 같습니다."
grade3_random_step_867,2학기. 전단원 통합 심화,10,1$L$의 물이 담긴 병에서 120$mL$씩 7번 물을 따라냈습니다. 남은 물은?,160$mL$,"따라낸 물은 $120 \times 7 = 840$mL입니다. $1000 - 840 = 160$mL가 남습니다."
grade3_random_step_868,2학기. 전단원 통합 심화,10,어떤 수에서 156을 뺐더니 289가 되었습니다. 어떤 수의 $\frac{1}{5}$은?,89,"어떤 수는 $289 + 156 = 445$입니다. $445 \div 5 = 89$입니다."
grade3_random_step_869,2학기. 전단원 통합 심화,10,한 변이 10cm인 정사각형의 둘레는 반지름이 몇 cm인 원의 지름과 같습니까?,20cm,"정사각형 둘레는 40cm입니다. 지름이 40cm인 원의 반지름은 20cm입니다."
grade3_random_step_870,2학기. 전단원 통합 심화,10,그림그래프에서 기호 한 개가 50명을 뜻할 때? 350명을 나타내려면 기호는 몇 개?,7개,"$350 \div 50 = 7$이므로 기호 7개가 필요합니다."
grade3_random_step_871,2학기. 전단원 통합 심화,10,$\frac{18}{4}$을 대분수로 바꾼 후 자연수 부분과 분자 부분을 더하면?,6,"$4 \frac{2}{4}$입니다. $4 + 2 = 6$이 됩니다."
grade3_random_step_872,2학기. 전단원 통합 심화,10,무게가 1$kg$ 500$g$인 밀가루로 빵 1개를 만드는 데 250$g$이 듭니다. 빵은 최대 몇 개?,6개,"$1500 \div 250 = 6$이므로 6개를 만들 수 있습니다."
grade3_random_step_873,2학기. 전단원 통합 심화,10,나누는 수가 15일 때 나올 수 있는 나머지 중 가장 큰 수는?,14,"나머지는 나누는 수보다 항상 작아야 하므로 14가 가장 큽니다."
grade3_random_step_874,2학기. 전단원 통합 심화,10,지름이 12cm인 원 3개를 가로로 겹치지 않게 붙여 만든 직사각형의 넓이는?,432$cm^2$,"가로 36cm, 세로 12cm인 직사각형입니다. $36 \times 12 = 432$입니다."
grade3_random_step_875,2학기. 전단원 통합 심화,10,$\frac{4}{9}$가 8개인 수에서 3을 빼면 얼마입니까?,$\frac{5}{9}$,"$\frac{32}{9} = 3 \frac{5}{9}$입니다. 여기서 3을 빼면 $\frac{5}{9}$가 남습니다."
grade3_random_step_876,2학기. 전단원 통합 심화,10,어떤 수에 15를 곱했더니 450이 되었습니다. 이 어떤 수를 6으로 나누면?,5,"어떤 수는 $450 \div 15 = 30$입니다. $30 \div 6 = 5$입니다."
grade3_random_step_877,2학기. 전단원 통합 심화,10,3$L$ 400$mL$ + 1$L$ 800$mL$ - 2$L$ 500$mL$의 값은?,2$L$ 700$mL$,"$5200 - 2500 = 2700$mL, 즉 2$L$ 700$mL$입니다."
grade3_random_step_878,2학기. 전단원 통합 심화,10,숫자 카드 1/ 2/ 3/ 4를 한 번씩 사용하여 만들 수 있는 가장 큰 (두 자릿수) $\times$ (두 자릿수)는?,$41 \times 32$ 또는 $42 \times 31$,"계산 결과 $41 \times 32 = 1312$입니다. (조합 중 가장 큰 값 찾기)"
grade3_random_step_879,2학기. 전단원 통합 심화,10,반지름이 5cm인 원 10개를 일렬로 붙였을 때 전체 길이는 몇 mm입니까?,1000mm,"지름 10cm가 10개이므로 100cm입니다. mm로 바꾸면 1000mm입니다."
grade3_random_step_880,2학기. 전단원 통합 심화,10,$\frac{11}{3}$와 $3 \frac{2}{3}$의 크기를 비교하면?,$<$,"$\frac{11}{3} = 3 \frac{2}{3}$이므로 두 분수의 크기는 같습니다. (수정: $=$)"
grade3_random_step_881,2학기. 전단원 통합 심화,10,들이가 500$mL$인 병에 물이 $\frac{4}{5}$만큼 차 있습니다. 물의 양은?,400$mL$,"$500 \div 5 \times 4 = 400$입니다."
grade3_random_step_882,2학기. 전단원 통합 심화,10,무게가 3$kg$인 소금이 있습니다. 400$g$씩 7봉지에 나누어 담으면 남는 소금은?,200$g$,"$400 \times 7 = 2800$g입니다. $3000 - 2800 = 200$g이 남습니다."
